recid,career span,,,,,,
1008218,34,,,,,,
1008328,34,,,,,,
1008336,34,,,,,,
1008355,34,,,,,,
1008408,34,,,,,,
1008839,34,,,,,,
1008898,34,,,,,,
1008951,34,,,,,,
1009494,34,,,,,,
1271751,34,,,,,,
1010074,34,,,,,,
1272353,34,,,,,,
1010700,34,,,,,,
1010794,34,,,,,,
1010915,34,,,,,,
1011087,34,,,,,,
1011362,34,,,,,,
1011567,34,,,,,,
1011694,34,,,,,,
1012217,34,,,,,,
1012233,34,,,,,,
1012253,34,,,,,,
1011360,34,,,,,,
1012327,34,,,,,,
1012371,34,,,,,,
1012394,34,,,,,,
1012581,34,,,,,,
1275158,34,,,,,,
1013208,34,,,,,,
1013375,34,,,,,,
1013586,34,,,,,,
1013636,34,,,,,,
1013644,34,,,,,,
1013714,34,,,,,,
1013930,34,,,,,,
1013952,34,,,,,,
1014083,34,,,,,,
1014127,34,,,,,,
1014203,34,,,,,,
1014241,34,,,,,,
1014281,34,,,,,,
1014331,34,,,,,,
1014498,34,,,,,,
1014552,34,,,,,,
1014556,34,,,,,,
1014819,34,,,,,,
1014953,34,,,,,,
1014970,34,,,,,,
1015135,34,,,,,,
1015312,34,,,,,,
1015640,34,,,,,,
1015862,34,,,,,,
1015890,34,,,,,,
1015891,34,,,,,,
1016164,34,,,,,,
1016244,34,,,,,,
1016414,34,,,,,,
1016832,34,,,,,,
1017077,34,,,,,,
1279380,34,,,,,,
1017477,34,,,,,,
1410715,34,,,,,,
1017623,34,,,,,,
1017683,34,,,,,,
1017744,34,,,,,,
1017851,34,,,,,,
1018026,34,,,,,,
1018249,34,,,,,,
1018421,34,,,,,,
1018682,34,,,,,,
1018785,34,,,,,,
1018831,34,,,,,,
1018866,34,,,,,,
1018900,34,,,,,,
1018953,34,,,,,,
1019270,34,,,,,,
1019671,34,,,,,,
1020071,34,,,,,,
1020750,34,,,,,,
1020800,34,,,,,,
1021226,34,,,,,,
1021339,34,,,,,,
1021511,34,,,,,,
1021586,34,,,,,,
1022743,34,,,,,,
1023579,34,,,,,,
1023621,34,,,,,,
1023747,34,,,,,,
1023867,34,,,,,,
1023939,34,,,,,,
1024173,34,,,,,,
1024387,34,,,,,,
1024583,34,,,,,,
1024877,34,,,,,,
1024933,34,,,,,,
1025144,34,,,,,,
1025320,34,,,,,,
1025354,34,,,,,,
1025431,34,,,,,,
1026041,34,,,,,,
1026955,34,,,,,,
1027787,34,,,,,,
1027942,34,,,,,,
1028712,34,,,,,,
1029056,34,,,,,,
1029238,34,,,,,,
1029496,34,,,,,,
1029591,34,,,,,,
1263883,34,,,,,,
1029806,34,,,,,,
1001767,34,,,,,,
1030284,34,,,,,,
1423739,34,,,,,,
1016361,34,,,,,,
1031565,34,,,,,,
1032169,34,,,,,,
1032424,34,,,,,,
1032455,34,,,,,,
1033404,34,,,,,,
1036692,34,,,,,,
1036782,34,,,,,,
1037654,34,,,,,,
1020957,34,,,,,,
1039751,34,,,,,,
1040260,34,,,,,,
1040316,34,,,,,,
1303031,34,,,,,,
1041237,34,,,,,,
1047617,34,,,,,,
1042851,34,,,,,,
1042857,34,,,,,,
1042889,34,,,,,,
1043632,34,,,,,,
1044368,34,,,,,,
1030867,34,,,,,,
1045577,34,,,,,,
1045792,34,,,,,,
1046145,34,,,,,,
1047222,34,,,,,,
1047933,34,,,,,,
1047951,34,,,,,,
1048048,34,,,,,,
1048459,34,,,,,,
1049198,35,,,,,,
1049880,35,,,,,,
995185,35,,,,,,
1005292,35,,,,,,
1051646,35,,,,,,
1053736,35,,,,,,
1054401,35,,,,,,
1054446,35,,,,,,
1054528,35,,,,,,
1054709,35,,,,,,
1054862,35,,,,,,
1055213,35,,,,,,
1055682,35,,,,,,
1056050,35,,,,,,
987298,35,,,,,,
1057137,35,,,,,,
1057370,35,,,,,,
1057413,35,,,,,,
1057459,35,,,,,,
1057536,35,,,,,,
1057647,35,,,,,,
1057743,35,,,,,,
1057876,35,,,,,,
1058093,35,,,,,,
1058285,35,,,,,,
1058293,35,,,,,,
1058301,35,,,,,,
1058641,35,,,,,,
1283504,35,,,,,,
1058993,35,,,,,,
1059417,35,,,,,,
1059561,35,,,,,,
1060184,35,,,,,,
1191553,35,,,,,,
1060809,35,,,,,,
1060899,35,,,,,,
1061568,35,,,,,,
1061587,35,,,,,,
1061588,35,,,,,,
1061689,35,,,,,,
1062427,35,,,,,,
1062507,35,,,,,,
991227,35,,,,,,
1063506,35,,,,,,
1063522,35,,,,,,
1063601,35,,,,,,
1063790,35,,,,,,
1064537,35,,,,,,
1064538,35,,,,,,
1064587,35,,,,,,
1589402,35,,,,,,
1065377,35,,,,,,
1065719,35,,,,,,
985997,35,,,,,,
1066878,35,,,,,,
1066906,35,,,,,,
1198349,35,,,,,,
1067330,35,,,,,,
1067479,35,,,,,,
1068043,35,,,,,,
995766,35,,,,,,
1068374,35,,,,,,
1068608,35,,,,,,
1069857,35,,,,,,
1070397,35,,,,,,
1070531,35,,,,,,
1071201,35,,,,,,
1072021,35,,,,,,
1072169,35,,,,,,
1072703,35,,,,,,
1030794,35,,,,,,
1073473,35,,,,,,
1204849,35,,,,,,
1206154,35,,,,,,
1075385,35,,,,,,
1075804,35,,,,,,
1075806,35,,,,,,
1075825,35,,,,,,
1075826,35,,,,,,
1075897,35,,,,,,
1075932,35,,,,,,
1076079,35,,,,,,
1076094,35,,,,,,
1076169,35,,,,,,
1076908,35,,,,,,
1077011,35,,,,,,
1077348,35,,,,,,
1077547,35,,,,,,
1077840,35,,,,,,
1340644,35,,,,,,
1078629,35,,,,,,
1078972,35,,,,,,
1032270,35,,,,,,
1272581,35,,,,,,
1076134,35,,,,,,
1477094,35,,,,,,
989147,35,,,,,,
989223,35,,,,,,
1479291,35,,,,,,
1011161,35,,,,,,
1076910,35,,,,,,
987683,35,,,,,,
1651114,35,,,,,,
1011989,35,,,,,,
990218,35,,,,,,
983455,35,,,,,,
1012248,35,,,,,,
990602,35,,,,,,
990629,35,,,,,,
1012487,35,,,,,,
1356365,35,,,,,,
990696,35,,,,,,
1012622,35,,,,,,
1012641,35,,,,,,
1274812,35,,,,,,
1078247,35,,,,,,
1012882,35,,,,,,
991185,35,,,,,,
991565,35,,,,,,
1017813,35,,,,,,
991717,35,,,,,,
1233264,35,,,,,,
1365968,35,,,,,,
1237275,35,,,,,,
1631084,35,,,,,,
1648380,35,,,,,,
1036827,35,,,,,,
993160,35,,,,,,
993179,35,,,,,,
984045,35,,,,,,
1015189,35,,,,,,
993423,35,,,,,,
993472,35,,,,,,
993478,35,,,,,,
1037345,35,,,,,,
1015563,35,,,,,,
982084,35,,,,,,
982105,35,,,,,,
982274,35,,,,,,
982313,35,,,,,,
982428,35,,,,,,
982452,35,,,,,,
982533,35,,,,,,
982571,35,,,,,,
982581,35,,,,,,
982727,35,,,,,,
982774,35,,,,,,
982880,35,,,,,,
982951,35,,,,,,
983030,35,,,,,,
983077,35,,,,,,
983090,35,,,,,,
983109,35,,,,,,
983111,35,,,,,,
983363,35,,,,,,
983409,35,,,,,,
983437,35,,,,,,
983465,35,,,,,,
994037,35,,,,,,
983530,35,,,,,,
983695,35,,,,,,
983890,35,,,,,,
984067,35,,,,,,
984101,35,,,,,,
984315,35,,,,,,
984521,35,,,,,,
984659,35,,,,,,
984725,35,,,,,,
984871,35,,,,,,
984935,35,,,,,,
985117,35,,,,,,
985129,35,,,,,,
985226,35,,,,,,
1016182,35,,,,,,
985371,35,,,,,,
985402,35,,,,,,
985490,35,,,,,,
985532,35,,,,,,
985580,35,,,,,,
985649,35,,,,,,
985689,35,,,,,,
985751,35,,,,,,
985877,35,,,,,,
985950,35,,,,,,
985958,35,,,,,,
986062,35,,,,,,
1272361,35,,,,,,
986179,35,,,,,,
986377,35,,,,,,
986381,35,,,,,,
986384,35,,,,,,
986537,35,,,,,,
986562,35,,,,,,
986585,35,,,,,,
986705,35,,,,,,
986783,35,,,,,,
986846,35,,,,,,
986888,35,,,,,,
987333,35,,,,,,
987383,35,,,,,,
987465,35,,,,,,
988239,35,,,,,,
988522,35,,,,,,
989108,35,,,,,,
989353,35,,,,,,
989463,35,,,,,,
989500,35,,,,,,
989622,35,,,,,,
989655,35,,,,,,
990080,35,,,,,,
990231,35,,,,,,
990470,35,,,,,,
990494,35,,,,,,
990572,35,,,,,,
991085,35,,,,,,
1017158,35,,,,,,
991272,35,,,,,,
1017199,35,,,,,,
1384621,35,,,,,,
1123181,35,,,,,,
992198,35,,,,,,
992211,35,,,,,,
992285,35,,,,,,
992338,35,,,,,,
992440,35,,,,,,
1017496,35,,,,,,
993429,35,,,,,,
993746,35,,,,,,
993854,35,,,,,,
994312,35,,,,,,
994347,35,,,,,,
994401,35,,,,,,
1256568,35,,,,,,
994458,35,,,,,,
994499,35,,,,,,
994632,35,,,,,,
994637,35,,,,,,
994726,35,,,,,,
994812,35,,,,,,
994839,35,,,,,,
994873,35,,,,,,
994882,35,,,,,,
994916,35,,,,,,
995113,35,,,,,,
995145,35,,,,,,
1415487,35,,,,,,
995430,35,,,,,,
995898,35,,,,,,
1006451,35,,,,,,
996130,35,,,,,,
996153,35,,,,,,
996256,35,,,,,,
996620,35,,,,,,
996770,35,,,,,,
996888,35,,,,,,
997212,35,,,,,,
997285,35,,,,,,
997592,35,,,,,,
997658,35,,,,,,
997708,35,,,,,,
998107,35,,,,,,
996548,35,,,,,,
998686,35,,,,,,
998839,35,,,,,,
998933,35,,,,,,
998982,35,,,,,,
999041,35,,,,,,
999413,35,,,,,,
1261565,35,,,,,,
999594,35,,,,,,
999612,35,,,,,,
999729,35,,,,,,
999754,35,,,,,,
999862,35,,,,,,
1000018,35,,,,,,
1000062,35,,,,,,
1000080,35,,,,,,
1000315,35,,,,,,
1000330,35,,,,,,
1000535,35,,,,,,
1000551,35,,,,,,
1000566,35,,,,,,
1000581,35,,,,,,
1001158,35,,,,,,
1001172,35,,,,,,
1001240,35,,,,,,
1001328,35,,,,,,
1001498,35,,,,,,
1394746,35,,,,,,
1001596,35,,,,,,
1001895,35,,,,,,
1002008,35,,,,,,
1002036,35,,,,,,
1002102,35,,,,,,
1002110,35,,,,,,
1002238,35,,,,,,
1002299,35,,,,,,
1002542,35,,,,,,
1002625,35,,,,,,
1002643,35,,,,,,
1002730,35,,,,,,
1002998,35,,,,,,
1003090,35,,,,,,
1003115,35,,,,,,
1003510,35,,,,,,
1003550,35,,,,,,
1003664,35,,,,,,
1396944,35,,,,,,
1003775,35,,,,,,
1003796,35,,,,,,
1003803,35,,,,,,
1003992,35,,,,,,
997475,35,,,,,,
1004340,35,,,,,,
1004359,35,,,,,,
1004541,35,,,,,,
1004853,35,,,,,,
1004868,35,,,,,,
1004987,35,,,,,,
1005013,35,,,,,,
1005129,35,,,,,,
1005141,35,,,,,,
1005609,35,,,,,,
1403946,35,,,,,,
1005655,35,,,,,,
1005691,35,,,,,,
1005759,35,,,,,,
1005839,35,,,,,,
1006062,35,,,,,,
1006067,35,,,,,,
1006121,35,,,,,,
1006220,35,,,,,,
1006347,35,,,,,,
1006365,35,,,,,,
1006384,35,,,,,,
1006492,35,,,,,,
1006985,35,,,,,,
1006993,35,,,,,,
1007000,35,,,,,,
1007121,35,,,,,,
1007359,35,,,,,,
1007391,35,,,,,,
1007539,35,,,,,,
1269831,35,,,,,,
1007984,35,,,,,,
1008062,35,,,,,,
1008273,35,,,,,,
1008313,35,,,,,,
1008340,35,,,,,,
1270515,35,,,,,,
1008458,35,,,,,,
1008517,35,,,,,,
1008530,35,,,,,,
1008593,35,,,,,,
1008775,35,,,,,,
1008929,35,,,,,,
1271167,35,,,,,,
1009044,35,,,,,,
1009162,35,,,,,,
1009247,35,,,,,,
1009252,35,,,,,,
1009537,35,,,,,,
1009700,35,,,,,,
1009891,35,,,,,,
1009976,35,,,,,,
1010055,35,,,,,,
1010365,35,,,,,,
1403741,35,,,,,,
1010798,35,,,,,,
1010827,35,,,,,,
1010986,35,,,,,,
1011024,35,,,,,,
1011043,35,,,,,,
1011169,35,,,,,,
1011257,35,,,,,,
1011422,35,,,,,,
1011622,35,,,,,,
1012077,35,,,,,,
1274259,35,,,,,,
1012611,35,,,,,,
1274872,35,,,,,,
1012939,35,,,,,,
1012987,35,,,,,,
1013271,35,,,,,,
1013273,35,,,,,,
1013410,35,,,,,,
1013500,35,,,,,,
1013557,35,,,,,,
1013574,35,,,,,,
1013700,35,,,,,,
1013803,35,,,,,,
1013859,35,,,,,,
1014136,35,,,,,,
1014186,35,,,,,,
1014252,35,,,,,,
1014305,35,,,,,,
1014350,35,,,,,,
1014386,35,,,,,,
1014446,35,,,,,,
1014466,35,,,,,,
1014654,35,,,,,,
1014696,35,,,,,,
1014746,35,,,,,,
1014767,35,,,,,,
1014795,35,,,,,,
1014808,35,,,,,,
1015051,35,,,,,,
1015068,35,,,,,,
1015119,35,,,,,,
1015276,35,,,,,,
1015379,35,,,,,,
1015657,35,,,,,,
1015684,35,,,,,,
1015725,35,,,,,,
1016063,35,,,,,,
1016066,35,,,,,,
1016444,35,,,,,,
1016456,35,,,,,,
1016500,35,,,,,,
1016514,35,,,,,,
1016632,35,,,,,,
1016680,35,,,,,,
1016686,35,,,,,,
1016712,35,,,,,,
1016757,35,,,,,,
1016903,35,,,,,,
1279427,35,,,,,,
1017580,35,,,,,,
1017751,35,,,,,,
1017882,35,,,,,,
1018188,35,,,,,,
1018281,35,,,,,,
1018386,35,,,,,,
1018388,35,,,,,,
1018434,35,,,,,,
1018460,35,,,,,,
1018580,35,,,,,,
1018624,35,,,,,,
1018733,35,,,,,,
1018759,35,,,,,,
1019070,35,,,,,,
1019074,35,,,,,,
1019119,35,,,,,,
1019240,35,,,,,,
1019500,35,,,,,,
1019763,35,,,,,,
1020035,35,,,,,,
1020036,35,,,,,,
1020113,35,,,,,,
1020792,35,,,,,,
1020996,35,,,,,,
1021136,35,,,,,,
1022615,35,,,,,,
1022776,35,,,,,,
1022779,35,,,,,,
1022908,35,,,,,,
1024342,35,,,,,,
1022716,35,,,,,,
1024925,35,,,,,,
1025188,35,,,,,,
1025205,35,,,,,,
1287840,35,,,,,,
1025748,35,,,,,,
1025804,35,,,,,,
1001133,35,,,,,,
1026608,35,,,,,,
1026964,35,,,,,,
1027151,35,,,,,,
1027292,35,,,,,,
1066904,35,,,,,,
1027731,35,,,,,,
1027936,35,,,,,,
1028247,35,,,,,,
1028627,35,,,,,,
1029291,35,,,,,,
1029425,35,,,,,,
1029506,35,,,,,,
1030091,35,,,,,,
1423763,35,,,,,,
1423771,35,,,,,,
1031630,35,,,,,,
1032595,35,,,,,,
1033701,35,,,,,,
1034342,35,,,,,,
1035033,35,,,,,,
1035095,35,,,,,,
1035698,35,,,,,,
1035730,35,,,,,,
1002765,35,,,,,,
1036851,35,,,,,,
1037542,35,,,,,,
1037693,35,,,,,,
1038192,35,,,,,,
1038415,35,,,,,,
1038686,35,,,,,,
1038883,35,,,,,,
1039190,35,,,,,,
1039276,35,,,,,,
1039698,35,,,,,,
1039846,35,,,,,,
1039860,35,,,,,,
1040286,35,,,,,,
1040319,35,,,,,,
1042173,35,,,,,,
1025671,35,,,,,,
1042809,35,,,,,,
1043240,35,,,,,,
1043676,35,,,,,,
1043743,35,,,,,,
1044276,35,,,,,,
1045135,35,,,,,,
1045438,35,,,,,,
1046036,35,,,,,,
1043077,35,,,,,,
1047930,35,,,,,,
1008202,35,,,,,,
1048542,35,,,,,,
1049257,36,,,,,,
1049313,36,,,,,,
1005286,36,,,,,,
983575,36,,,,,,
1051985,36,,,,,,
1047603,36,,,,,,
1052577,36,,,,,,
1005568,36,,,,,,
1052988,36,,,,,,
1053577,36,,,,,,
1184695,36,,,,,,
1423005,36,,,,,,
1008232,36,,,,,,
1054430,36,,,,,,
984071,36,,,,,,
1055924,36,,,,,,
1056826,36,,,,,,
1057085,36,,,,,,
1057253,36,,,,,,
1057805,36,,,,,,
984593,36,,,,,,
1028286,36,,,,,,
1058803,36,,,,,,
991126,36,,,,,,
1060554,36,,,,,,
1028727,36,,,,,,
1060671,36,,,,,,
1060949,36,,,,,,
1060987,36,,,,,,
1061080,36,,,,,,
1061085,36,,,,,,
1061455,36,,,,,,
1061552,36,,,,,,
1062092,36,,,,,,
1062356,36,,,,,,
1062499,36,,,,,,
1062980,36,,,,,,
1325218,36,,,,,,
1063770,36,,,,,,
1064310,36,,,,,,
1007511,36,,,,,,
1065490,36,,,,,,
1066137,36,,,,,,
1066218,36,,,,,,
1066826,36,,,,,,
1067050,36,,,,,,
1067402,36,,,,,,
1067553,36,,,,,,
1117350,36,,,,,,
1008128,36,,,,,,
1070032,36,,,,,,
1070263,36,,,,,,
1070378,36,,,,,,
1070521,36,,,,,,
1070524,36,,,,,,
1070855,36,,,,,,
1017694,36,,,,,,
1072692,36,,,,,,
1072946,36,,,,,,
1597510,36,,,,,,
1424092,36,,,,,,
1204897,36,,,,,,
1074146,36,,,,,,
1074338,36,,,,,,
1074375,36,,,,,,
1075038,36,,,,,,
1075244,36,,,,,,
1075301,36,,,,,,
1075424,36,,,,,,
1075522,36,,,,,,
1075541,36,,,,,,
1075757,36,,,,,,
1075770,36,,,,,,
1075938,36,,,,,,
1076133,36,,,,,,
1077317,36,,,,,,
1077582,36,,,,,,
1077793,36,,,,,,
1075626,36,,,,,,
1272362,36,,,,,,
1010274,36,,,,,,
1474271,36,,,,,,
1114075,36,,,,,,
989039,36,,,,,,
1273044,36,,,,,,
1480092,36,,,,,,
1011676,36,,,,,,
1351868,36,,,,,,
1011784,36,,,,,,
1011815,36,,,,,,
1011963,36,,,,,,
1012300,36,,,,,,
995402,36,,,,,,
990690,36,,,,,,
990705,36,,,,,,
990734,36,,,,,,
983604,36,,,,,,
1228965,36,,,,,,
1013344,36,,,,,,
995443,36,,,,,,
991714,36,,,,,,
991840,36,,,,,,
1233257,36,,,,,,
1235326,36,,,,,,
992360,36,,,,,,
1014319,36,,,,,,
1630557,36,,,,,,
1500065,36,,,,,,
993087,36,,,,,,
993140,36,,,,,,
1124240,36,,,,,,
1015181,36,,,,,,
1505544,36,,,,,,
1637015,36,,,,,,
981880,36,,,,,,
981896,36,,,,,,
981972,36,,,,,,
982104,36,,,,,,
1113378,36,,,,,,
982434,36,,,,,,
982481,36,,,,,,
982545,36,,,,,,
982597,36,,,,,,
982765,36,,,,,,
982769,36,,,,,,
983054,36,,,,,,
983087,36,,,,,,
983150,36,,,,,,
983213,36,,,,,,
983350,36,,,,,,
994029,36,,,,,,
983519,36,,,,,,
983567,36,,,,,,
983650,36,,,,,,
983830,36,,,,,,
983864,36,,,,,,
983956,36,,,,,,
983959,36,,,,,,
984031,36,,,,,,
984054,36,,,,,,
984083,36,,,,,,
984163,36,,,,,,
984230,36,,,,,,
984382,36,,,,,,
984750,36,,,,,,
984790,36,,,,,,
984799,36,,,,,,
984943,36,,,,,,
985094,36,,,,,,
985558,36,,,,,,
985806,36,,,,,,
994424,36,,,,,,
1016278,36,,,,,,
985905,36,,,,,,
986051,36,,,,,,
986176,36,,,,,,
986466,36,,,,,,
986649,36,,,,,,
986713,36,,,,,,
986877,36,,,,,,
1016452,36,,,,,,
986928,36,,,,,,
987002,36,,,,,,
987209,36,,,,,,
987477,36,,,,,,
988060,36,,,,,,
988999,36,,,,,,
989078,36,,,,,,
989111,36,,,,,,
1513513,36,,,,,,
989489,36,,,,,,
989503,36,,,,,,
989510,36,,,,,,
989566,36,,,,,,
989572,36,,,,,,
989625,36,,,,,,
989776,36,,,,,,
989889,36,,,,,,
990295,36,,,,,,
990381,36,,,,,,
1060738,36,,,,,,
990497,36,,,,,,
990834,36,,,,,,
990962,36,,,,,,
990974,36,,,,,,
991103,36,,,,,,
991496,36,,,,,,
991500,36,,,,,,
1279404,36,,,,,,
991788,36,,,,,,
991938,36,,,,,,
992195,36,,,,,,
992386,36,,,,,,
992496,36,,,,,,
992520,36,,,,,,
993588,36,,,,,,
993760,36,,,,,,
995799,36,,,,,,
994289,36,,,,,,
994367,36,,,,,,
994405,36,,,,,,
994467,36,,,,,,
994480,36,,,,,,
994658,36,,,,,,
994767,36,,,,,,
989446,36,,,,,,
995070,36,,,,,,
995334,36,,,,,,
995503,36,,,,,,
995635,36,,,,,,
995828,36,,,,,,
995864,36,,,,,,
995910,36,,,,,,
996008,36,,,,,,
996018,36,,,,,,
996028,36,,,,,,
996029,36,,,,,,
996137,36,,,,,,
996182,36,,,,,,
996246,36,,,,,,
996323,36,,,,,,
996537,36,,,,,,
996670,36,,,,,,
996697,36,,,,,,
996794,36,,,,,,
1259030,36,,,,,,
1259127,36,,,,,,
997094,36,,,,,,
997403,36,,,,,,
997729,36,,,,,,
997841,36,,,,,,
998143,36,,,,,,
998207,36,,,,,,
998541,36,,,,,,
998560,36,,,,,,
996595,36,,,,,,
998878,36,,,,,,
998923,36,,,,,,
998926,36,,,,,,
999135,36,,,,,,
999193,36,,,,,,
999359,36,,,,,,
999360,36,,,,,,
996694,36,,,,,,
999599,36,,,,,,
999650,36,,,,,,
999696,36,,,,,,
999924,36,,,,,,
1000050,36,,,,,,
1000104,36,,,,,,
1000455,36,,,,,,
1000540,36,,,,,,
1000909,36,,,,,,
1001045,36,,,,,,
1001110,36,,,,,,
1001190,36,,,,,,
1001552,36,,,,,,
1001749,36,,,,,,
1001782,36,,,,,,
1002179,36,,,,,,
1002195,36,,,,,,
1002356,36,,,,,,
1017495,36,,,,,,
1003236,36,,,,,,
1003415,36,,,,,,
1003457,36,,,,,,
1003478,36,,,,,,
1003684,36,,,,,,
1003799,36,,,,,,
1003956,36,,,,,,
1004067,36,,,,,,
1004070,36,,,,,,
1004095,36,,,,,,
1004442,36,,,,,,
1004587,36,,,,,,
1004664,36,,,,,,
1004880,36,,,,,,
997623,36,,,,,,
1005216,36,,,,,,
1005332,36,,,,,,
1005457,36,,,,,,
1005499,36,,,,,,
1005513,36,,,,,,
1005711,36,,,,,,
1006034,36,,,,,,
1006036,36,,,,,,
1006127,36,,,,,,
1006149,36,,,,,,
1006269,36,,,,,,
1006297,36,,,,,,
1006351,36,,,,,,
1006362,36,,,,,,
1006956,36,,,,,,
1007056,36,,,,,,
1007093,36,,,,,,
1007176,36,,,,,,
1007191,36,,,,,,
1007423,36,,,,,,
1007459,36,,,,,,
1007689,36,,,,,,
1007778,36,,,,,,
1008045,36,,,,,,
1008155,36,,,,,,
1008322,36,,,,,,
1008486,36,,,,,,
1008584,36,,,,,,
1270743,36,,,,,,
1008854,36,,,,,,
1271348,36,,,,,,
1009410,36,,,,,,
1009565,36,,,,,,
1009706,36,,,,,,
1009741,36,,,,,,
1009770,36,,,,,,
1009800,36,,,,,,
1009919,36,,,,,,
1010544,36,,,,,,
1010663,36,,,,,,
1403930,36,,,,,,
1010730,36,,,,,,
1010876,36,,,,,,
1011128,36,,,,,,
1011258,36,,,,,,
1011338,36,,,,,,
1011419,36,,,,,,
1011574,36,,,,,,
1011621,36,,,,,,
1011648,36,,,,,,
1011708,36,,,,,,
1011754,36,,,,,,
1011806,36,,,,,,
1012069,36,,,,,,
1042502,36,,,,,,
1012411,36,,,,,,
1012508,36,,,,,,
1012636,36,,,,,,
998958,36,,,,,,
1013333,36,,,,,,
1013459,36,,,,,,
1013496,36,,,,,,
1013510,36,,,,,,
1013511,36,,,,,,
1013755,36,,,,,,
1013957,36,,,,,,
1014064,36,,,,,,
1014224,36,,,,,,
1014249,36,,,,,,
1014478,36,,,,,,
1014484,36,,,,,,
1014631,36,,,,,,
1408002,36,,,,,,
1014824,36,,,,,,
1014877,36,,,,,,
1014879,36,,,,,,
1014968,36,,,,,,
1015099,36,,,,,,
1015313,36,,,,,,
1015494,36,,,,,,
1015700,36,,,,,,
1015736,36,,,,,,
1015827,36,,,,,,
1015872,36,,,,,,
1016126,36,,,,,,
1016135,36,,,,,,
1016355,36,,,,,,
1016364,36,,,,,,
1016366,36,,,,,,
1016460,36,,,,,,
1016481,36,,,,,,
1016652,36,,,,,,
1016801,36,,,,,,
1016963,36,,,,,,
1016969,36,,,,,,
1017006,36,,,,,,
1017060,36,,,,,,
1017228,36,,,,,,
1017423,36,,,,,,
1017468,36,,,,,,
1017575,36,,,,,,
1017774,36,,,,,,
1017799,36,,,,,,
1018085,36,,,,,,
1018127,36,,,,,,
1018261,36,,,,,,
1018451,36,,,,,,
1018555,36,,,,,,
1018684,36,,,,,,
1018707,36,,,,,,
1018716,36,,,,,,
1018816,36,,,,,,
1018869,36,,,,,,
1019014,36,,,,,,
1019652,36,,,,,,
1020039,36,,,,,,
1020048,36,,,,,,
1020558,36,,,,,,
1020787,36,,,,,,
1020993,36,,,,,,
1021217,36,,,,,,
1021222,36,,,,,,
1021493,36,,,,,,
1284068,36,,,,,,
1284183,36,,,,,,
989865,36,,,,,,
1000503,36,,,,,,
1022575,36,,,,,,
1022760,36,,,,,,
1022841,36,,,,,,
1024050,36,,,,,,
1024215,36,,,,,,
1024227,36,,,,,,
1022675,36,,,,,,
1024325,36,,,,,,
1024344,36,,,,,,
1024438,36,,,,,,
1016143,36,,,,,,
1025621,36,,,,,,
1025656,36,,,,,,
1025930,36,,,,,,
1025952,36,,,,,,
1027281,36,,,,,,
1027577,36,,,,,,
1027865,36,,,,,,
1027869,36,,,,,,
1028268,36,,,,,,
1029168,36,,,,,,
1029186,36,,,,,,
1029249,36,,,,,,
1029278,36,,,,,,
1029369,36,,,,,,
1029405,36,,,,,,
1029536,36,,,,,,
1001733,36,,,,,,
1030158,36,,,,,,
1030343,36,,,,,,
995856,36,,,,,,
1030720,36,,,,,,
1030812,36,,,,,,
1030871,36,,,,,,
1031049,36,,,,,,
1007631,36,,,,,,
1031383,36,,,,,,
1031960,36,,,,,,
1032594,36,,,,,,
1426374,36,,,,,,
1033590,36,,,,,,
1033759,36,,,,,,
1033793,36,,,,,,
1034061,36,,,,,,
1034815,36,,,,,,
1035085,36,,,,,,
1024489,36,,,,,,
1035209,36,,,,,,
1035680,36,,,,,,
1035709,36,,,,,,
1035834,36,,,,,,
1036053,36,,,,,,
1036141,36,,,,,,
1036306,36,,,,,,
1002849,36,,,,,,
1036811,36,,,,,,
1038882,36,,,,,,
1039376,36,,,,,,
1302322,36,,,,,,
1040432,36,,,,,,
1040973,36,,,,,,
1041118,36,,,,,,
1041199,36,,,,,,
1041617,36,,,,,,
1041854,36,,,,,,
1042139,36,,,,,,
1042522,36,,,,,,
1042741,36,,,,,,
1044498,36,,,,,,
1045246,36,,,,,,
1308860,36,,,,,,
1048311,36,,,,,,
1048540,36,,,,,,
1049028,37,,,,,,
1049305,37,,,,,,
1049671,37,,,,,,
1005100,37,,,,,,
1050056,37,,,,,,
983290,37,,,,,,
1051100,37,,,,,,
1051713,37,,,,,,
995241,37,,,,,,
1052944,37,,,,,,
1053712,37,,,,,,
1053843,37,,,,,,
1054206,37,,,,,,
1054734,37,,,,,,
1054762,37,,,,,,
1055171,37,,,,,,
1055539,37,,,,,,
1006065,37,,,,,,
1055862,37,,,,,,
1056847,37,,,,,,
1057478,37,,,,,,
1057684,37,,,,,,
1057886,37,,,,,,
1189478,37,,,,,,
1061366,37,,,,,,
1061372,37,,,,,,
1061387,37,,,,,,
1062686,37,,,,,,
1064286,37,,,,,,
1064541,37,,,,,,
1064579,37,,,,,,
1064680,37,,,,,,
1064951,37,,,,,,
1007673,37,,,,,,
985924,37,,,,,,
1066239,37,,,,,,
1066462,37,,,,,,
1066638,37,,,,,,
1067164,37,,,,,,
1067744,37,,,,,,
1068082,37,,,,,,
1330249,37,,,,,,
1068627,37,,,,,,
1068666,37,,,,,,
1270406,37,,,,,,
1069194,37,,,,,,
1070391,37,,,,,,
1070457,37,,,,,,
1070467,37,,,,,,
1070513,37,,,,,,
1070676,37,,,,,,
1073697,37,,,,,,
